team,scenario,elimination_date
JHU,0,2019-07-20
JHU,0,2019-05-25
JHU,0,2019-09-07
JHU,0,2019-02-09
JHU,0,2019-08-24
JHU,0,NA
JHU,0,2022-10-22
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,NA
JHU,0,2019-03-16
JHU,0,2021-05-08
JHU,0,NA
JHU,0,2019-04-27
JHU,0,2019-02-23
JHU,0,2019-03-09
JHU,0,NA
JHU,0,NA
JHU,0,2019-03-02
JHU,0,2019-03-23
JHU,0,2022-04-23
JHU,0,2019-04-06
JHU,0,2019-03-09
JHU,0,2019-03-09
JHU,0,2019-08-31
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2020-01-25
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2019-02-09
JHU,0,2019-08-10
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,NA
JHU,0,2020-04-25
JHU,0,2019-03-16
JHU,0,2019-02-09
JHU,0,NA
JHU,0,2019-03-02
JHU,0,2019-02-23
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-23
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,2019-02-09
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2021-01-23
JHU,0,NA
JHU,0,2019-03-09
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2020-03-28
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2019-06-29
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2020-09-05
JHU,0,NA
JHU,0,2023-04-22
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,2020-05-30
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
JHU,0,NA
